Just an advertisement for this cancer clinic.,I once had cancer virus 🦠 for over 10 years and I visited so many States in the United States 🇺🇸 seeking for help but it was all leading to spending of thousands of dollars until I was watching a YouTube series and I came across Dr. Emovon on YouTube ads and I decided to order his herbal medication and today I'm fully well from this problems. #dremovon..🙏🙏,have u guys some news,I have a biopsy Thursday and it’s really scary. Thank you for sharing your story ❤,Sadge,But in reality they are useless. Speaking from experience with 3 family members who had and fought cancer I can say that Macmillan did NOT give them any support. I would never give them a penny.,Lord God and angels is with you,Get your PSA tests done. Don't wait.,Dr Ozuka on YouTube has a permanent cure with his herbal medicine,Is this woman still alive?  This was made 9 years ago and pancreatic cancer is not as curable as she claimed.  It's one of the most difficult cancers to treat.,😢😢😢 hope u recover soon
,,,,,,"Someone made her Boyfriend cheat and the new girl got her food one day. She bought it for her, she is the one you should look for. 
It was in the food she got from that New Girl.",,,,
,,,,,,Poisoned by food,,,,
,,,,,,مرحبا يا رب العالمين. قال تعالى في سورة الكهف,,,,
,,,,,,Going through the same process took the same drugs she had its very tough on the body I really hate doing it I reach the max amount that can be given so I have to find another drug now. Too much to say but this process with cancer is really hard fir me.,,,,
,,,,,,"Hello I'm  bodo Gaga by name from USA,  I'm so excited to inform everyone that I'm completely cured from my cancer sickness, After using the Herbal medication I got from Dr Ogoh on YouTube, thanks  to #drogoh
I am forever grateful doctor.",,,,
,,,,,,"I have had a port since I was 4 (not for cancer, I have immunodeficiency and other health issues so I get infusions at least once every three weeks for my immunodeficiency since I was 2 and I got a port when I was 4 because I was constantly needing picc lines and IVs and they were ruining my veins but I’ve also had many iron transfusions and other things that I use it for) and for me personally my experience with it has been good (I prefer it to IVs and Picc lines all the time, it’s much easier for me and makes things much easier. It also allows it to be left in overnight (like for example I do infusions at home so we have a nurse come to me and there are times when I have surgery the next day and she is able to leave my port accessed whereas with an IV you can’t leave it accessed at home and stuff but you can with a port) and also something that I recommend (idk if you do this already or not but) is numbing cream. You put it on around 30-45 minutes before it’s accessed and it numbs it so you can’t feel the prick. Also I agree the alcohol stuff stinks right through the mask.",,,,
,,,,,,"Reverse Your Cancer Disease Today Via A Very Natural Herbal Process...


 I was only 40 when I was diagnosed with Stage 4 lung cancer. I was experiencing shortness of breath and it felt like something was in my throat. Whenever I raised my hands over my head, it would cut off my air supply. I went to my primary care doctor, who sent me for a CT scan.


 My family and I were shocked at the news of my diagnosis with terminal stage 4 lung cancer. My husband and I decided it was best to tell our daughters the truth from the start. They were young, just 5 and 9, and they were worried about me and asked many questions. Having a plan in place to help me beat cancer made it easier to have that conversation with them.


 Because the cancer had spread to my lymph nodes, I wasn’t a candidate for surgery. My best option was a clinical trial and I was scheduled to receive four rounds of intense chemotherapy with the trial drug. After those four heavy rounds, I was switched to a lighter maintenance chemotherapy drug and the trial drug for the remainder of my two-year course of treatment.


 During treatment, there was so much I worried about. I didn’t want to lose my hair, and I endured side effects including nausea and exhaustion.

 Although, after some time the side effects had worsened, there was the loss of hair and I had been very exhausted most of the time. I also experienced loss of appetite.


 It was during my endless research for a permanent remedy on the internet for my condition, I was opportune to come across the professional herbal works of Dr. Harry Obiego - the African man doctor who had completely reversed the disease via a naturopathic method. I had seen testimonials attributed to the service of this herbal doctor and his distinguished skills in the world of phytotherapy. I was informed that he was capable of healing cancer via a completely natural, herbal procedure, and of which I had been really tempted to give his service a trial. I had nothing to lose, all I had wanted was to be saved from this debilitating disease, and in spite of anything it would cost me. And Providence had thus, led this herbal practitioner into my life to give my health life a different interpretation - In brief, after having tried his natural medication I had soon started experiencing positive impact in my health life. It was too good to be true for after some time of usage, I knew I was on the verge of an absolute recovery. After some few weeks of using this natural medication, I had gone for another biopsy test which had confirmed I had been completely freed from the disease.


 This miraculous change in my health life had occurred few months ago and I am very much as pleased to share this piece of information every moment because it means so much to me as to be healthy again, and I know inwardly, that it would also mean so much to other people who happen to be suffering from this disease and would also prefer a normal life too. I wish to use this message to give confidence to those who would by chance happen to come across this information to be hopeful and find a confidant like Dr. Harry Obiego in overcoming their health problems. You can reach this herbal practitioner today for a healthier tomorrow. I would also encourage this piece of information to be shared among friends and loved ones in order to create a positive awareness.


 You can reach out to this herbal doctor directly via the means below:


 Email: drharryobego@gmail.com


 WhatsApp: +234901 616 1406.......",,,,
,,,,,,My heart ❤ goes out to you and your husband as well as your families ❤ God Bless you as you are such a Lovely kind soul.,,,,
,,,,,,"Thank you for sharing. Just found your channel.  Subscribed 👍
My dearest friend is going through  stage 4 bone cancer. Which started from the breast. Currently going through Chemo. I feel so helpless, want to be with her, but family only (CV restrictions). Your vlog is helping me understand what Karen is going through. THANK YOU ❤️ ❤️ 
Best wishes and many hugs sent to you both 🤗 ❤️ 💖  ♥️",,,,
,,,,,,I am inspired by you,,,,
,,,,,,You are a wonderful brave beautiful woman,,,,
,,,,,,"I'm writing this message with tears, because of my health condition, the doctor told me this morning that i will not survive my health condition due to my cancer diagnosing, so i have decided to offer my fund to the orphanage children, homeless less privilege there in your country to enable them to always pray for me even am if I'm know more alive as the doctor has told me that i can not survive my health condition",,,,
,,,,,,I am a Christian healing minister based in Massachusetts.  Respond if interested.  It would be an honor.  God bless.,,,,
,,,,,,My mom is totally free from Cancer after her repeated test prove Negative.its my great pleasure to thank you Dr emuakhe on channels for your Great Herbs Sr and keep Saving life doc...,,,,
,,,,,,So true that Dr Ogoh on YouTube cures cancers completely. My friends and I are living testimony to his herbal medication after taking the medication. Reach out to him if infected by the virus. He deserves a great respect ✊,,,,
,,,,,,Stay strong and stay positive you will beat cancer much love ❤️,,,,
,,,,,,Thank you Dr emuakhe on YouTube.this is my third time of experiencing the effectiveness of your great herbs for the immediate relief to Cancer.i will place order for my old mom.more grace to your able,,,,
,,,,,,What a beautiful couple,,,,
,,,,,,"Hello 1st hope u and u r love ones u r OK 
Q how long does a treatment last every time",,,,
,,,,,,Tudo está bem com você ?❤️🙏🏾,,,,
,,,,,,"I was absolutely delighted and grateful with the immediate healing I got through Dr.Obaedo channel on YouTube, keep saving live doctor I am forever grateful",,,,
,,,,,,O Lord,,,,
,,,,,,I had my surgery yesturday. Had my left beast took off.i had invasive tube carcinoma. God got me threw it.prayers for you.,,,,
,,,,,,My niece is 8yrs old and she had leukemia and undergone a year of chemotherapy. We know what you felt. Be strong. Keep fighting.,,,,
,,,,,,Hm,,,,
,,,,,,Didi khub taratari sustho hoye jou,,,,
,,,,,,Bhagoban achen didi.. amai sab dou ar didi ka thik kore dou bhagoban,,,,
,,,,,,I pray that God gives you all the strength to bear up this pain my sweetheart.. Wishing you a speedy recovery..God Bless You,,,,
,,,,,,Praying for  you  I lost one besr friend to covid  19 last February  two months later my other bff passed away last April,,,,
,,,,,,"All thanks goes to Dr Momoh on YouTube for curing me from Cancer  I’m so much excited. He cures HPV, FIBROID",,,,
,,,,,,"To kod nas u državi radi samo UKC B. Luka najbolja klinika u Evropi, i svi umru nakon druge terapije",,,,
,,,,,,"RE: treating your cancer
""Not medical advice. Consult with your doctor.""
Do your own research.
What I would do if I had cancer:
1 pound of cannabis flower consumed over 4 - 5 months ($300 - 400 per month) has shown very promising results (run from the cure documentary) reversing advanced stage cancer.
Other treatments I would consider if I had cancer:
Vitamin D: - to strengthen and modulate immune function.
  - Safe sun exposure: 30 - 45 min of full body, mid-day sun exposure 5 days per week. During weeks with no sun exposure,, take 10000 iu vitamin D for no more than 3 weeks. Then 5000iu daily after. - get blood work every 6 months to be sure  Vit. D is 60 - 100 ng/dL.

- Low Protein diet: No animal products. No protein powders, or foods high in protein such as beans, lentils, peas.

- Avoid added sugar. - cancer feeds on sugar.

- gcMAF therapies: Bravo probiotic.

- vitamin C: 2000 mg every 2 hours.

- juicing vegetables daily.

- Sodium bicarbonate: orally (check correct dose) - to alkalize the body. Take away from food - 2 hours to not neutralize stomach acid needed for digestion. -
OR - 1.5 - 2 cups in a bath for 20-30 min 5 days per week.

Eat organic foods.

Bentonite clay body mask or bath - to absorb toxins: full body mask - 30 min., then shower.
OR bath - Add 2 cups to bath for 30 min. - 3 - 5 days per week.
Digestive detox: Activated charcoal: 8 - 10 caps daily - away from food and sodium bicarb.:  4 - 5 days per week.
""Not medical advice. Do your own reasearch""
Don't wait.
Start NOW.",,,,
